book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1364,31,8,12651,679,5,44,2008,45,4
1671,382,2,1512,584,6,7,2013,145,5
2758,253,3,10893,84,10,31,2007,86,4
477,358,10,8673,545,8,32,2006,72,1
914,302,9,29590,168,3,23,2001,107,6
1261,332,8,5492,547,9,44,2012,136,6
1966,66,3,7140,224,9,11,2004,146,3
2106,223,3,27317,559,3,4,2007,75,4
2915,445,9,23886,199,8,46,2008,191,4
1434,407,2,23355,490,9,34,2005,160,3
1079,326,5,7689,353,8,26,2002,197,6
2228,45,1,3887,402,2,7,2013,141,7
2871,359,2,11379,311,6,46,2006,64,4
333,426,9,20231,338,7,37,2013,93,5
2750,387,1,5183,323,7,35,2016,120,4
923,418,10,9576,200,9,9,2001,119,3
1478,284,1,28440,260,5,44,2009,138,1
2282,182,9,4911,494,2,18,2009,98,7
196,184,2,24779,580,7,28,2012,89,2
696,108,5,20753,583,1,35,2010,4,5
724,367,5,17676,172,5,22,2002,47,6
2299,116,4,14796,532,6,38,2017,11,3
2697,242,9,19248,515,4,35,2020,29,1
216,293,9,19617,368,2,5,2013,133,2
1173,54,2,21905,458,8,15,2000,54,4
112,327,6,13916,192,4,6,2011,52,2
637,96,8,6552,546,7,31,2018,62,5
542,4,2,17134,93,2,40,2006,98,3
1634,411,3,22680,241,3,15,2013,11,1
774,295,7,5271,120,8,1,2020,72,7
1664,79,6,13678,333,7,35,2006,134,4
1217,445,2,7666,465,9,28,2000,55,5
643,10,10,10692,605,5,20,2015,166,5
399,299,6,26327,620,1,38,2004,136,5
2757,308,1,8098,367,8,4,2017,157,2
2461,364,6,7131,267,10,14,2013,21,5
38,58,9,14827,490,2,15,2011,139,1
261,274,2,15098,491,2,33,2011,57,3
2533,112,5,5197,636,4,29,2020,176,3
430,258,10,4672,375,4,13,2002,8,3
2481,55,10,3164,85,4,40,2000,121,2
97,11,4,12124,431,1,33,2021,132,1
1549,59,2,9958,416,5,34,2020,1,5
2748,391,6,24976,344,3,50,2008,11,6
1692,8,8,9055,450,4,23,2015,141,7
693,437,1,28875,404,1,45,2005,42,6
2447,96,7,15391,531,10,47,2018,84,3
892,445,7,26064,509,2,18,2010,175,4
506,94,5,15027,111,10,36,2017,17,4
2041,210,3,8057,539,3,25,2016,87,5
2019,247,7,10710,246,3,8,2010,169,1
1164,4,4,3723,663,8,41,2009,28,6
2344,235,3,20663,191,3,38,2013,58,7
987,223,9,1147,98,3,24,2005,185,3
410,215,6,17429,114,5,25,2015,62,7
416,212,9,13714,591,5,2,2006,199,6
2903,396,3,12640,84,4,40,2009,147,6
2064,369,1,8521,499,1,21,2021,182,2
381,47,7,29783,437,6,18,2002,88,5
581,385,1,4603,407,5,15,2017,96,5
1308,358,3,6896,121,1,50,2007,177,6
186,313,9,15374,386,1,46,2016,9,2
2517,64,5,17750,173,1,14,2020,155,4
2875,116,7,23591,90,5,21,2006,76,1
2727,120,4,14533,540,3,46,2019,71,2
268,194,1,27079,205,2,5,2002,171,5
495,388,9,21952,300,3,34,2018,24,1
2895,310,8,17209,390,7,46,2014,90,3
2723,110,8,2353,288,1,18,2020,44,3
2884,25,10,19207,178,5,18,2007,95,5
1709,386,4,6653,293,8,18,2019,23,4
1279,46,5,17900,677,8,6,2008,154,1
1123,233,9,833,504,1,7,2018,154,5
1080,2,2,1289,285,9,27,2018,1,3
1702,91,1,15288,242,5,43,2017,160,2
1458,58,7,18408,187,10,50,2001,113,1
1161,219,7,17419,195,5,18,2021,194,2
2409,132,10,18886,130,7,37,2003,3,6
2762,272,2,11236,312,3,43,2006,91,2
2857,114,6,17518,366,2,43,2013,89,6
26,86,3,19567,524,8,1,2003,113,2
1075,193,6,7329,212,3,22,2004,181,7
549,419,3,279,665,5,42,2009,76,4
1140,129,9,11422,495,8,20,2021,133,7
2346,323,1,17417,101,9,49,2001,153,7
2848,369,7,4358,223,5,6,2001,90,3
720,5,10,27256,551,6,50,2008,180,4
2369,333,1,10244,356,5,35,2019,38,2
576,386,1,17771,308,2,43,2010,180,1
2067,169,9,664,160,1,46,2014,50,5
5,61,7,1604,672,4,44,2004,199,6
582,312,2,19692,566,2,33,2009,124,2
2437,224,7,28236,633,3,19,2009,115,7
2760,56,6,10289,157,10,5,2019,113,3
2312,315,7,25187,424,2,10,2002,133,7
2525,191,3,26722,195,10,15,2005,178,5
2731,77,9,18754,173,6,13,2007,123,2
2128,336,2,17418,334,7,45,2012,97,5
156,387,9,28602,336,7,17,2006,103,6
2936,356,7,19862,273,10,13,2000,187,2
2709,229,10,20057,185,6,1,2003,80,4
828,300,6,16429,160,1,12,2004,196,5
1062,391,2,24429,593,2,13,2010,110,7
2904,256,3,10637,226,3,35,2012,192,7
2820,177,4,6830,691,1,40,2002,58,2
63,334,9,10434,137,4,19,2001,118,6
2410,192,5,26194,623,6,8,2001,111,3
230,277,8,26276,577,1,44,2007,165,7
2281,382,5,6576,635,6,39,2017,72,1
2969,276,10,12257,537,7,36,2011,92,2
2903,436,7,10333,102,2,24,2021,69,2
2282,157,3,6331,265,10,42,2007,83,2
63,241,2,25906,196,8,38,2019,21,5
2453,90,6,433,89,1,46,2010,125,4
2211,386,5,5329,321,10,48,2009,154,2
2286,258,2,21329,509,9,46,2012,173,5
101,116,8,14213,275,8,8,2020,28,6
764,445,5,1508,240,8,46,2010,95,4
1764,190,3,3128,574,5,18,2005,51,2
657,32,3,7725,639,8,16,2015,62,2
2996,110,5,7675,240,2,38,2006,82,3
7,70,3,9995,189,6,23,2004,36,5
1453,371,7,20506,382,9,38,2014,173,5
2770,396,9,28526,279,6,50,2020,168,1
2138,184,3,20401,263,5,16,2000,192,6
485,262,1,16004,541,7,6,2013,176,6
2148,162,2,20786,497,3,9,2007,30,6
833,31,1,4111,245,3,17,2011,115,3
1478,387,6,11119,539,2,31,2002,119,1
2221,273,9,24389,213,1,1,2006,189,5
785,384,7,22829,639,7,15,2020,26,7
39,179,2,2566,610,4,8,2008,51,2
403,121,2,2823,85,8,13,2010,85,1
311,266,5,20788,496,10,19,2000,190,4
119,248,2,21572,641,1,21,2021,72,3
2517,48,5,10907,248,10,34,2008,171,3
1172,62,3,11550,82,2,22,2010,197,6
2022,9,3,1617,323,6,2,2011,189,4
2373,352,5,6126,446,6,13,2020,163,2
154,229,5,3824,206,7,23,2003,91,5
1985,347,5,8376,153,8,36,2009,29,5
2257,132,4,8005,290,8,6,2001,14,5
2888,210,7,23871,391,5,46,2016,42,1
1499,340,10,22200,614,7,27,2009,186,3
1459,230,10,2535,196,4,41,2002,60,2
2767,19,8,13370,576,8,1,2001,17,7
2203,324,2,5191,230,4,6,2015,94,7
1660,433,5,11433,611,8,26,2011,13,3
873,202,2,9191,554,8,37,2020,8,5
1273,27,5,28093,679,8,33,2010,129,3
2325,83,2,15291,300,9,35,2006,93,5
796,54,4,28155,200,6,24,2005,135,5
752,276,10,5226,561,3,42,2010,164,1
2031,178,1,4936,115,6,39,2001,139,5
1988,104,2,19537,211,7,13,2010,199,3
2860,356,6,12885,275,4,15,2016,145,6
2499,26,1,16051,127,1,9,2005,82,2
2438,320,2,27854,272,8,36,2009,197,3
1211,142,1,820,597,10,3,2021,74,7
2327,138,3,25344,101,8,10,2001,70,5
2476,101,10,28452,409,1,1,2010,131,4
72,144,5,12655,243,7,13,2015,30,3
1852,2,5,22109,340,1,49,2008,93,1
2839,449,1,20751,638,5,12,2005,179,6
1705,355,3,27761,363,10,24,2006,15,2
1878,396,5,8958,551,2,36,2018,34,3
763,316,5,15993,604,1,49,2009,99,2
2703,282,5,25548,228,10,26,2017,145,6
1269,9,2,8825,534,5,12,2007,66,7
580,29,3,6957,432,6,16,2001,114,1
2634,67,7,17135,262,2,12,2004,70,2
1375,338,10,19013,694,4,33,2010,59,6
1535,181,6,3709,108,8,12,2019,25,2
2867,282,10,28540,634,8,33,2019,72,4
2414,25,9,19504,585,5,13,2017,80,2
1416,367,8,3744,443,4,12,2019,11,1
1379,2,8,19481,148,2,11,2019,176,2
1222,204,9,7745,326,8,5,2021,92,1
1549,375,8,9692,372,9,38,2007,81,1
864,189,9,11453,260,7,36,2019,16,3
1549,147,5,1018,92,10,44,2014,24,3
587,436,6,688,269,1,34,2017,26,3
2168,337,8,13976,374,7,12,2005,137,7
2625,189,5,11756,214,5,10,2012,164,3
1858,300,5,4653,344,6,22,2007,48,2
159,378,1,27408,255,1,31,2009,3,6
2274,48,3,23766,391,8,48,2018,92,1
2122,413,8,9642,328,2,27,2005,135,6
1268,447,4,24471,492,5,19,2010,14,2
2806,334,3,5388,242,3,4,2003,70,6
1315,37,6,1512,242,2,47,2021,13,2
2914,317,3,1771,532,9,5,2018,21,7
1128,130,8,492,325,2,45,2001,31,2
106,386,10,4677,646,1,31,2004,138,5
2033,154,2,86,508,7,46,2012,143,7
2076,193,9,2929,600,7,27,2014,103,3
2859,402,6,12120,109,8,13,2007,47,2
2731,421,9,20854,539,4,12,2012,134,2
2413,48,10,12027,269,4,20,2015,183,7
276,100,8,22424,241,2,10,2020,193,6
415,179,9,7535,219,8,32,2017,108,6
1673,200,5,13984,445,5,23,2000,135,2
2616,201,5,1138,595,4,17,2015,156,1
1280,314,4,18905,276,10,28,2018,196,5
2485,182,6,684,245,8,16,2014,42,4
547,224,7,15486,448,5,10,2006,38,2
225,279,7,19937,625,7,14,2011,151,7
590,148,4,184,230,5,12,2016,104,3
2471,421,5,13345,206,5,20,2017,4,2
296,441,5,4888,355,8,44,2005,116,1
2704,104,10,9991,307,3,24,2008,178,2
1510,395,8,23546,618,7,34,2004,190,7
2165,302,5,23227,180,9,34,2012,130,5
2759,108,10,20110,133,8,43,2021,191,7
1866,431,9,27034,413,8,38,2007,143,6
58,65,8,10289,193,7,29,2015,105,3
1329,270,9,16334,670,10,34,2018,56,5
646,327,2,18008,646,1,10,2018,190,1
1403,262,9,20243,536,5,26,2000,154,3
1351,139,1,20155,628,7,42,2007,34,5
1081,42,3,16691,697,8,20,2019,180,1
2346,269,7,24418,575,5,10,2004,25,6
910,203,8,20516,468,4,36,2003,64,1
1750,251,10,11375,438,8,22,2009,93,7
1210,30,4,23944,212,9,18,2009,146,2
1391,100,2,13433,329,9,7,2021,194,2
1728,126,9,7848,312,8,6,2017,62,3
1332,98,1,4360,423,2,36,2009,68,4
2039,189,9,4195,206,10,20,2018,86,3
2647,120,6,15428,551,9,15,2016,47,4
687,204,8,26625,203,6,24,2015,120,5
1737,192,9,9272,440,10,3,2015,75,2
2953,236,3,13929,214,6,18,2013,53,2
2142,196,3,23300,126,7,42,2004,4,7
1349,57,5,29200,654,3,41,2016,99,3
2003,382,2,2003,331,2,34,2001,89,4
1991,196,6,1473,299,4,47,2011,173,6
1189,169,1,24646,521,1,2,2000,96,4
2661,22,10,11107,449,1,30,2015,84,2
985,105,5,22919,654,4,42,2016,8,6
1289,366,7,4795,303,1,30,2006,163,1
2055,78,4,3787,126,3,4,2001,198,3
2535,399,5,26554,216,3,22,2005,50,3
2789,336,10,16505,542,10,41,2015,178,4
1188,65,10,27458,302,6,34,2017,50,1
132,145,7,1389,511,4,32,2010,142,4
1629,194,3,11356,91,9,2,2003,122,2
2059,292,5,975,429,9,47,2018,173,7
2200,162,5,24566,473,2,43,2021,166,3
201,370,2,6580,683,10,19,2014,19,1
2268,268,2,13921,451,4,47,2015,27,3
1505,225,7,14276,674,10,9,2011,81,4
1902,46,7,29228,636,6,14,2002,68,4
619,86,5,8132,416,4,8,2007,108,7
1214,101,8,10950,638,7,37,2002,103,7
1686,167,10,11447,241,9,42,2021,161,3
2373,388,9,21644,193,4,39,2008,37,7
1971,318,6,17476,410,10,22,2001,18,4
782,138,7,716,599,6,17,2014,88,7
637,112,2,15718,604,1,49,2014,2,6
2449,212,9,3854,442,4,34,2002,12,5
2627,136,6,1541,524,2,22,2009,17,5
2123,363,7,16640,532,1,44,2003,154,6
2430,64,7,18341,300,3,22,2008,93,4
1845,176,10,21994,99,4,34,2005,64,4
1302,420,10,371,291,4,26,2012,132,4
648,315,3,17757,373,4,9,2021,36,6
2869,187,4,1016,124,4,17,2019,93,5
1743,335,8,3126,610,4,15,2012,25,3
1693,7,5,26576,135,10,23,2016,15,2
1541,111,10,15715,446,9,3,2018,121,7
369,250,1,28371,426,6,9,2015,37,5
494,325,7,3262,121,8,33,2019,18,3
1800,212,6,26989,584,3,21,2003,156,1
1031,152,1,23961,573,8,38,2005,102,6
1921,161,6,10144,646,6,26,2012,37,7
857,314,4,21634,428,7,6,2002,19,6
1898,446,2,16046,665,9,31,2004,173,7
1186,435,3,25305,468,10,43,2017,28,6
415,18,1,22075,495,7,24,2021,56,3
642,6,9,22238,76,8,29,2017,34,3
1272,171,9,27566,556,4,4,2019,77,2
1419,335,10,23582,266,7,14,2009,159,4
1730,223,8,28000,155,7,33,2002,144,6
2937,69,4,22829,224,5,33,2013,109,1
1932,384,3,3785,226,8,16,2014,156,2
1476,67,1,7645,212,10,7,2000,141,1
1903,83,10,24474,441,2,12,2000,75,1
2298,358,2,1396,271,5,14,2012,78,1
1044,361,7,4996,151,8,46,2019,133,7
136,355,9,13672,90,6,2,2011,37,4
2657,351,2,13144,491,8,2,2001,168,5
143,139,8,17862,439,6,21,2007,177,7
1014,159,3,11181,592,1,28,2019,114,2
1977,132,9,10657,506,9,26,2004,190,7
323,305,9,10532,221,3,26,2015,42,6
1295,85,1,14710,578,4,46,2004,196,4
517,315,2,4642,367,4,18,2021,48,4
307,295,2,11406,264,6,30,2006,21,2
2369,403,2,10470,585,6,39,2001,154,3
1233,64,9,24558,124,9,29,2017,54,3
1401,122,4,11420,628,8,45,2007,80,2
1150,26,3,853,148,9,44,2019,80,2
759,290,1,397,499,6,23,2004,126,4
1468,61,7,10304,283,6,36,2017,177,1
925,354,1,3439,189,5,44,2014,116,7
2926,236,2,26594,479,6,1,2021,143,2
2555,410,8,7946,412,5,16,2008,164,2
1622,260,4,16984,274,4,28,2013,104,7
2932,445,7,27545,194,1,35,2005,42,4
1765,1,10,17148,673,3,50,2006,24,2
2531,79,7,4691,621,7,38,2009,176,6
1171,99,10,25288,328,8,44,2013,191,2
2804,174,6,92,201,8,17,2002,174,4
2957,117,5,29170,189,5,30,2019,29,6
2198,278,4,29438,155,9,15,2015,199,5
1806,151,2,15322,164,2,35,2017,89,7
2275,426,7,9762,247,2,3,2007,54,2
585,332,4,24913,360,1,43,2006,120,6
2963,351,3,699,312,6,43,2001,76,5
2287,391,8,10571,149,10,6,2011,137,6
2408,256,2,29871,494,9,36,2000,176,3
2230,23,6,13765,220,10,42,2009,61,6
2213,290,8,15646,234,7,22,2001,157,4
1178,401,2,24142,208,5,17,2010,55,5
85,339,5,4146,389,2,18,2015,93,6
2402,287,2,966,424,2,29,2014,47,2
2433,287,10,29333,319,6,8,2008,130,4
1037,367,1,20887,468,7,24,2018,82,3
967,210,4,15874,77,6,34,2016,57,7
1818,447,2,12016,270,3,27,2012,123,5
2435,138,6,22457,439,7,12,2017,17,5
894,355,9,15448,518,3,44,2011,6,4
443,195,9,24953,662,5,12,2010,33,2
2021,210,7,2423,251,8,2,2017,131,3
1604,366,7,25020,389,3,3,2004,133,2
1420,187,10,14268,277,10,16,2020,72,3
2700,436,4,29170,498,1,15,2020,77,2
2743,36,4,7693,578,3,27,2017,83,5
450,225,7,27289,140,3,21,2006,156,6
898,338,3,17814,368,6,35,2016,165,1
1577,122,10,11012,103,1,6,2004,22,6
1583,152,8,4877,598,2,33,2008,73,3
1802,323,1,2983,174,2,49,2000,130,4
2177,46,4,5340,387,8,44,2021,72,1
392,124,9,12791,449,6,14,2001,29,7
1408,279,9,21338,601,5,11,2017,22,1
1582,77,6,3455,664,10,44,2007,162,4
825,179,7,397,363,9,47,2015,170,4
2915,371,9,12239,385,4,26,2007,137,5
1006,240,5,4554,467,3,39,2000,145,5
2042,348,4,16830,496,4,10,2002,101,5
768,373,4,2295,320,10,48,2010,42,7
2940,377,8,18725,627,1,49,2001,191,4
132,46,8,8627,500,2,29,2014,112,4
2783,34,7,15157,606,8,50,2019,88,7
1317,425,6,18444,344,8,30,2002,30,2
252,390,10,5256,515,7,6,2020,62,7
2391,47,7,11513,471,4,14,2021,176,4
1756,26,3,9633,647,1,45,2003,200,7
143,213,8,9289,104,6,3,2015,102,4
2501,388,9,7876,333,7,5,2000,110,2
1181,284,10,4067,127,7,3,2009,183,1
205,19,5,7113,441,9,19,2008,32,2
482,289,4,25656,324,3,10,2017,147,7
1266,52,9,2834,630,3,20,2019,69,6
1912,263,4,16084,436,9,21,2007,154,6
1829,303,3,12628,683,5,20,2017,50,6
39,359,5,625,309,8,43,2015,72,3
632,277,4,14006,654,8,37,2018,136,5
1353,274,10,21037,626,1,6,2021,12,2
621,221,5,11328,560,5,30,2014,191,7
2612,264,10,13738,445,3,39,2004,21,4
81,208,9,14157,674,1,35,2010,196,5
1847,412,6,15075,555,3,46,2000,197,3
2567,43,2,7565,288,8,45,2006,115,1
2201,190,7,23333,329,4,26,2016,133,7
1344,262,4,25007,157,10,12,2020,171,3
2070,149,2,316,699,7,32,2020,131,5
492,391,9,12944,318,1,35,2003,45,3
610,401,9,1908,451,9,23,2018,114,7
2457,96,10,26214,386,6,31,2020,45,2
1184,175,8,9618,150,4,27,2006,134,1
2074,58,9,22200,604,10,40,2003,193,6
872,348,9,26399,346,2,25,2009,61,3
814,206,1,9434,159,5,32,2002,94,6
1628,69,6,7783,313,7,2,2007,191,1
1784,412,8,12596,129,9,33,2004,115,4
818,204,1,19980,331,10,24,2012,51,2
2640,134,7,3170,626,3,14,2005,150,3
1363,291,4,26481,592,6,10,2002,112,2
952,199,4,20460,102,3,15,2013,180,2
2446,265,6,7808,93,10,35,2007,167,5
182,178,4,15978,485,6,2,2003,164,4
2530,331,4,19149,698,2,22,2010,166,3
191,97,2,15185,82,5,18,2008,101,6
451,277,9,14213,526,4,9,2008,123,2
1581,91,5,4853,683,4,7,2008,39,7
1937,232,7,23896,596,6,9,2006,50,7
2071,14,8,380,257,2,5,2004,114,4
2657,431,6,12592,314,7,39,2012,132,6
1668,279,9,13132,132,8,20,2007,118,4
1712,131,8,7232,152,3,30,2016,174,4
1379,330,5,6665,239,6,1,2008,31,3
1003,107,7,6918,310,8,14,2004,90,1
1595,17,7,29717,75,7,39,2001,15,6
2087,191,2,16674,444,3,32,2007,50,4
2397,53,8,23284,573,10,50,2003,76,2
2728,407,6,2007,227,5,13,2014,31,4
1098,73,1,18658,377,4,12,2003,93,3
987,134,2,7924,578,2,9,2007,36,7
2630,260,6,22458,596,9,47,2009,190,7
2443,14,3,893,239,1,1,2005,148,4
58,392,8,15276,418,9,28,2017,72,7
1161,35,5,12873,496,1,45,2017,128,4
1628,380,5,17551,398,8,5,2009,181,5
1979,195,3,28004,366,3,11,2018,29,1
1840,163,7,16430,205,5,41,2002,69,2
1567,48,10,4165,417,5,15,2019,116,5
2904,365,3,73,464,9,8,2004,45,2
1069,154,9,12267,457,8,8,2005,106,4
1638,362,1,28192,173,1,18,2014,30,3
2059,355,6,23684,522,6,47,2013,59,5
2202,342,8,11609,601,4,42,2002,35,3
2071,398,10,10231,449,7,23,2008,153,6
7,230,10,10770,428,2,48,2006,71,5
1055,398,5,10048,279,1,7,2019,62,3
1743,153,1,26277,225,9,16,2014,120,4
1078,30,5,23932,279,1,27,2005,140,3
501,115,10,5257,111,1,47,2005,188,2
2748,314,10,23400,642,3,25,2009,186,1
2852,253,10,28536,171,4,10,2018,180,3
2595,315,3,7808,331,7,2,2015,161,7
2152,125,8,13357,470,10,44,2003,14,4
1922,289,8,8637,127,10,23,2021,22,1
2313,57,5,27342,418,8,16,2019,185,1
1429,99,2,2601,247,8,48,2001,199,3
1055,229,8,16913,148,8,21,2009,92,2
1483,234,6,15521,420,9,34,2020,155,6
2471,245,1,10375,561,5,50,2013,179,2
2131,48,8,5478,299,5,10,2013,100,6
937,206,8,14773,613,1,44,2002,108,4
1351,179,4,13760,250,8,7,2001,150,3
1848,101,1,18723,537,10,44,2010,48,2
944,384,6,23845,511,4,6,2012,28,7
2883,23,8,12478,107,8,42,2016,89,7
2078,426,8,13783,520,6,33,2003,135,6
2674,309,10,14714,427,6,42,2004,138,4
2320,246,8,12145,592,1,29,2008,153,7
1955,390,1,1749,142,1,42,2012,51,4
1336,379,4,6723,309,5,47,2004,164,5
2369,400,3,16938,129,10,23,2007,169,2
706,86,5,22715,359,8,43,2001,51,4
2514,372,10,10536,111,6,47,2013,72,3
2630,414,3,14344,670,1,4,2006,13,3
1403,426,1,2751,98,3,2,2006,188,2
1262,369,8,7738,170,1,27,2014,178,1
2168,255,2,11067,610,3,43,2010,127,1
2169,243,2,5546,455,10,31,2005,43,1
2733,125,2,19558,100,8,1,2011,54,2
1227,445,2,24187,417,7,47,2005,101,4
1756,81,9,17584,200,9,36,2002,7,1
216,149,7,11432,597,4,37,2014,126,2
40,169,2,12671,613,10,49,2002,48,1
2788,368,10,8218,436,2,21,2001,140,5
85,50,9,9755,416,6,38,2021,94,3
2732,44,2,10812,530,2,34,2017,91,4
2496,347,5,22403,580,10,30,2020,9,7
307,132,4,7630,395,9,25,2007,159,4
777,336,5,9801,176,7,19,2001,170,7
378,30,8,28086,403,9,30,2005,46,1
1833,422,4,23253,390,9,16,2014,37,4
1559,204,10,24990,662,6,16,2006,129,4
1917,419,8,18688,132,2,20,2007,3,5
1128,34,1,9641,672,2,26,2013,60,1
2565,228,1,29077,104,2,32,2009,19,5
2066,122,10,6686,626,3,37,2006,117,1
2191,70,1,28703,223,10,42,2019,92,3
1591,84,3,21672,111,10,16,2011,10,2
1087,96,3,7124,660,1,30,2006,93,2
1394,207,10,2958,360,4,5,2021,149,2
1089,151,8,9659,571,10,17,2003,149,7
51,117,3,3817,502,10,3,2003,35,5
322,412,2,18533,322,10,40,2009,64,3
313,212,6,18582,252,5,30,2002,178,2
33,416,10,5764,420,9,11,2014,6,1
862,123,1,26626,648,2,11,2016,4,2
2553,108,7,1991,225,8,7,2002,75,6
1094,328,8,18285,152,10,38,2004,134,5
2353,195,5,23981,501,1,46,2013,138,4
1461,97,8,11857,243,7,35,2021,26,3
2795,10,5,14364,662,4,41,2006,150,5
1675,186,9,16916,683,2,44,2008,190,5
1930,66,10,22360,367,5,41,2018,26,5
1325,398,1,24328,272,5,4,2006,100,3
2673,41,2,6667,581,1,32,2014,123,7
1206,57,1,22424,677,1,31,2012,130,6
2878,153,2,24184,649,5,29,2015,189,6
1413,189,1,20930,534,5,22,2002,112,3
1024,81,8,2174,479,3,16,2017,175,5
810,181,1,405,428,10,22,2011,6,5
2834,450,10,12301,251,1,23,2018,76,4
1389,213,3,24007,88,3,38,2017,140,5
699,297,4,20026,394,3,9,2005,90,7
551,131,7,27931,415,1,11,2000,15,2
2261,47,9,5313,277,7,40,2007,177,1
1761,164,5,24641,83,7,34,2002,156,4
1783,378,4,1554,689,1,35,2017,3,5
556,384,9,21546,208,6,3,2015,159,1
2192,439,3,8447,639,6,40,2001,57,6
1104,26,5,19959,132,2,8,2020,8,1
2036,427,10,27157,655,6,10,2021,196,3
1885,39,9,19185,684,9,3,2011,156,4
280,95,2,24975,171,7,34,2016,121,4
1782,113,9,27273,481,8,23,2004,111,4
633,220,7,29694,641,9,34,2014,33,4
1484,32,4,27989,92,9,1,2018,124,1
1257,216,7,21333,556,6,22,2009,108,3
1980,263,4,58,643,7,20,2005,91,3
9,274,10,21360,407,5,47,2013,99,1
1070,113,1,22075,608,5,24,2021,151,5
1707,15,3,6749,430,7,19,2000,186,2
857,387,3,14966,694,10,6,2017,126,4
2721,151,7,24243,162,3,22,2016,36,4
748,298,9,12644,468,5,31,2000,65,7
781,270,6,28291,384,4,26,2011,97,7
1521,65,8,25802,219,7,48,2021,14,4
1105,271,10,1359,110,2,6,2001,136,1
1441,53,7,8829,186,1,40,2001,75,7
1804,51,2,26271,232,9,34,2012,159,1
677,199,10,7238,250,1,23,2021,114,6
2864,52,2,13944,586,2,43,2021,50,7
1665,212,10,22146,558,5,41,2005,141,5
64,363,4,18261,529,4,27,2010,52,5
1838,266,7,21537,488,5,45,2017,191,2
83,54,4,23968,169,2,23,2007,116,4
2817,387,8,12902,239,9,19,2002,198,1
1642,103,3,22905,646,1,43,2004,142,7
1403,437,4,5155,649,3,25,2005,130,5
2023,335,9,18276,300,5,45,2020,121,4
396,213,9,26216,75,1,14,2004,147,3
679,63,9,15930,265,10,4,2003,192,6
2117,111,6,153,281,2,49,2018,25,6
1400,189,6,15934,120,10,16,2015,154,5
2768,5,5,12402,677,7,50,2017,163,2
1717,187,2,23791,353,9,10,2009,89,4
1800,107,7,4831,233,8,44,2005,167,3
1965,18,7,25626,642,5,15,2021,159,7
381,233,2,8982,113,5,27,2006,148,5
1033,37,8,4987,255,6,7,2011,183,3
602,426,3,10110,246,7,41,2021,107,6
1580,241,7,12845,98,6,14,2009,119,5
2625,89,9,9123,127,6,2,2003,141,4
199,352,5,2773,232,6,31,2017,18,1
2746,386,7,21269,212,8,48,2019,131,3
2961,390,2,21507,562,8,17,2008,158,6
1918,253,6,15098,194,2,3,2004,35,5
2026,121,1,6863,577,5,3,2021,142,6
2458,88,3,11408,214,9,46,2015,130,1
2459,104,2,4446,457,7,6,2006,163,5
1732,316,6,17752,387,4,41,2010,115,6
2091,140,8,8377,91,1,19,2002,96,7
130,153,10,13076,551,6,11,2003,140,5
1434,153,3,23179,133,4,33,2014,169,4
1172,241,10,19322,659,10,17,2004,128,3
320,27,6,7131,172,9,49,2015,120,7
1680,65,7,7815,630,8,18,2006,131,1
1708,241,2,4751,513,7,36,2007,172,7
2422,160,5,22849,188,5,6,2013,111,5
2374,374,5,8806,417,10,34,2006,163,6
1666,51,8,22863,444,10,13,2004,52,2
679,403,9,26969,207,9,25,2021,61,6
684,189,8,23860,566,5,4,2007,87,5
1550,430,5,20826,663,1,47,2019,185,4
1581,238,5,18177,584,10,17,2020,39,1
530,117,8,16757,211,2,24,2006,67,3
2813,249,2,22340,411,9,37,2013,62,7
135,348,10,9745,444,5,28,2000,9,4
766,113,9,22185,648,9,13,2017,73,1
943,74,3,1420,600,2,46,2017,7,6
2960,110,10,4288,413,5,22,2018,77,3
57,138,4,29851,415,8,27,2007,102,2
785,97,2,1927,337,10,16,2004,37,1
2673,417,5,25197,621,8,4,2007,188,2
2485,163,10,10353,123,8,32,2002,77,2
1951,348,9,2763,448,5,14,2004,160,3
372,308,1,20218,106,9,1,2002,130,6
1027,313,1,21811,581,3,23,2011,115,2
458,334,3,5165,492,3,10,2020,10,6
1591,449,3,15440,674,1,39,2016,110,1
945,351,4,10429,631,6,1,2005,168,3
536,220,4,25534,506,2,21,2020,101,4
709,232,5,20496,446,6,8,2018,150,7
2793,231,8,763,589,8,16,2005,190,2
415,312,4,15910,392,7,10,2013,156,6
1339,173,4,21998,250,4,40,2015,106,1
2251,307,5,25250,465,3,18,2006,16,1
1344,317,7,26219,411,9,6,2010,188,3
2292,56,2,20057,545,10,24,2000,150,5
2069,183,6,18611,192,8,39,2019,125,6
2818,142,1,25520,583,9,32,2010,76,1
2752,253,2,14924,362,10,30,2009,1,1
501,236,6,21194,496,9,35,2008,97,5
893,378,9,4281,412,5,12,2018,38,1
81,78,2,16771,249,9,11,2005,56,3
1947,377,2,6474,242,7,6,2017,140,7
1424,165,1,7897,476,4,34,2013,37,1
1433,100,10,26707,302,5,38,2003,108,6
1750,75,2,21916,554,2,12,2019,166,3
1054,158,5,7935,325,2,15,2001,78,1
783,217,7,17908,364,10,19,2015,146,3
2980,59,5,19683,498,7,19,2016,87,7
417,133,5,15955,616,6,44,2007,198,3
282,59,2,1446,118,7,8,2014,139,6
1134,86,3,23580,403,7,48,2021,59,3
